"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
5.32760599409581e-06,12,108,7.79380341880342,"Protein digestion and absorption","http://www.genome.jp/kegg-bin/show_pathway?mmu04974 "," Col1a1  Col14a1  Slc3a1  Col5a2  Col3a1  Col1a2  Eln  Col4a1  Col6a3  Kcnn4  Col25a1  Slc8a3"
5.32760599409581e-06,12,105,8.01648351648352,"Amoebiasis","http://www.genome.jp/kegg-bin/show_pathway?mmu05146 "," Col1a1  Lama2  Tgfb3  C9  Lama3  Col3a1  C8b  Col1a2  Col4a1  C8a  Tgfb2  Cxcl2"
5.39030108370278e-06,11,91,8.4789729501268,"Complement and coagulation cascades","http://www.genome.jp/kegg-bin/show_pathway?mmu04610 "," C9  C6  C2  C8b  Plat  Fgb  C8a  Serpine1  C5ar1  Serpina1a  Serpina1e"
2.88067558593127e-05,10,88,7.97093531468532,"ECM-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?mmu04512 "," Col1a1  Cd36  Lama2  Lama3  Itgb8  Tnc  Col1a2  Col4a1  Thbs1  Col6a3"
8.33247282185377e-05,10,101,6.94497334348819,"AGE-RAGE signaling pathway in diabetic complications","http://www.genome.jp/kegg-bin/show_pathway?mmu04933 "," Col1a1  Tgfb3  Pim1  Col3a1  Col1a2  Col4a1  Ccl2  Serpine1  Tgfb2  Jun"
0.000290860892397466,6,34,12.3783936651584,"Biosynthesis of unsaturated fatty acids","http://www.genome.jp/kegg-bin/show_pathway?mmu01040 "," Acot2  Elovl7  Scd2  Elovl5  Elovl6  Acnat2"
0.00104020589003861,12,200,4.20865384615385,"Focal adhesion","http://www.genome.jp/kegg-bin/show_pathway?mmu04510 "," Col1a1  Lama2  Lama3  Itgb8  Src  Tnc  Col1a2  Col4a1  Thbs1  Col6a3  Jun  Flnc"
0.00453851169273254,15,349,3.01479501873485,"Human papillomavirus infection","http://www.genome.jp/kegg-bin/show_pathway?mmu05165 "," Col1a1  Lama2  Cdkn1a  Lama3  Itgb8  Jag1  Tnc  Col1a2  Col4a1  Notch3  Thbs1  Col6a3  Dlg2  Maml3  H2-Q1"
0.00500097030138259,7,84,5.84535256410256,"Chemical carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?mmu05204 "," Cyp2c39  Mgst3  Cyp1a2  Cyp1a1  Gstm2  Gstp1  Gsta1"
0.00570910473672814,6,62,6.78815136476427,"Fatty acid metabolism","http://www.genome.jp/kegg-bin/show_pathway?mmu01212 "," Acaca  Elovl7  Fasn  Scd2  Elovl5  Elovl6"
0.00671802973189394,7,91,5.3957100591716,"Steroid hormone biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?mmu00140 "," Cyp17a1  Cyp2c39  Cyp1a2  Cyp1a1  Hsd3b5  Cyp7b1  Cyp2b9"
0.0101207829046502,8,129,4.35002981514609,"Relaxin signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04926 "," Col1a1  Col3a1  Src  Col1a2  Col4a1  Acta2  Mmp13  Jun"
0.0106701989795295,6,73,5.76527924130664,"Metabolism of xenobiotics by cytochrome P450","http://www.genome.jp/kegg-bin/show_pathway?mmu00980 "," Mgst3  Cyp1a2  Cyp1a1  Gstm2  Gstp1  Gsta1"
0.0117774808933594,4,29,9.67506631299735,"Fatty acid elongation","http://www.genome.jp/kegg-bin/show_pathway?mmu00062 "," Acot2  Elovl7  Elovl5  Elovl6"
0.0132265468473944,10,209,3.35618329039382,"Chemical carcinogenesis","http://www.genome.jp/kegg-bin/show_pathway?mmu05207 "," Mgst3  Jag1  Src  Adrb3  Cyp1a2  Cyp1a1  Gstm2  Cyp2b9  Jun  Gsta1"
0.0151283735115031,9,181,3.48783467913302,"Axon guidance","http://www.genome.jp/kegg-bin/show_pathway?mmu04360 "," Unc5b  Sema5a  Boc  Robo1  Src  Ephb2  Limk1  Sema3b  Rgma"
0.0151283735115031,5,55,6.37674825174825,"Malaria","http://www.genome.jp/kegg-bin/show_pathway?mmu05144 "," Cd36  Tgfb3  Ccl2  Tgfb2  Thbs1"
0.0151283735115031,8,145,3.87002652519894,"Fluid shear stress and atherosclerosis","http://www.genome.jp/kegg-bin/show_pathway?mmu05418 "," Mgst3  Src  Plat  Ccl2  Gstm2  Jun  Gstp1  Gsta1"
0.0206140253976281,3,18,11.6907051282051,"Primary bile acid biosynthesis","http://www.genome.jp/kegg-bin/show_pathway?mmu00120 "," Cyp46a1  Cyp7b1  Acnat2"
0.0206140253976281,6,89,4.72882454624028,"PPAR signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu03320 "," Pparg  Plin4  Cd36  Scd2  Me1  Fabp4"
0.0206140253976281,13,357,2.55427170868347,"PI3K-Akt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04151 "," Col1a1  Lama2  Cdkn1a  Lama3  Itgb8  Tnc  Ereg  Col1a2  Col4a1  Lpar1  Thbs1  Col6a3  Ntrk2"
0.0206140253976281,10,231,3.03654678654679,"Coronavirus disease","http://www.genome.jp/kegg-bin/show_pathway?mmu05171 "," C9  C6  C2  C8b  Fgb  C8a  Ccl2  C5ar1  Jun  Mas1"
0.0210230886576247,17,542,2.20009579903491,"Pathways in cancer","http://www.genome.jp/kegg-bin/show_pathway?mmu05200 "," Pparg  Il12rb1  Lama2  Tgfb3  Cdkn1a  Pim1  Lama3  Mgst3  Jag1  Col4a1  Notch3  Lpar1  Tgfb2  Gstm2  Jun  Gstp1  Gsta1"
0.021833330691284,6,95,4.43016194331984,"TGF-beta signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?mmu04350 "," Tgfb3  Fbn1  Tgfb2  Thbs1  Fmod  Rgma"
0.021833330691284,8,162,3.4639126305793,"MicroRNAs in cancer","http://www.genome.jp/kegg-bin/show_pathway?mmu05206 "," Cdkn1a  Pim1  Tnc  Notch3  Tgfb2  Bmf  Thbs1  Abcb1a"
